START_ID,END_ID,comment,acceptanceProbability
7488553.0,29af614088e9a2b387c2dc81539cf8420483c28a,Another common painting lose day among.,0.21528342095296227
34806045.0,29af614088e9a2b387c2dc81539cf8420483c28a,Start suffer nice whose detail. Under a television.,0.07654388194681927
1922284334.0,29af614088e9a2b387c2dc81539cf8420483c28a,Capital police listen range occur.,0.3249463290506037
51030373.0,e274c1b6e17825feab52de205fd0bc4917d5be6c,Action bag since likely cover get level program.,0.40835931561167427
2182614.0,e274c1b6e17825feab52de205fd0bc4917d5be6c,Either face trouble across which share vote somebody.,0.9424463857306993
31558360.0,e274c1b6e17825feab52de205fd0bc4917d5be6c,One could teach close deal you. Without bed test money student.,0.1262828735974344
1777308.0,0d63d4bcf9fb27ee0930d71cd0108fe629671b7a,Probably region low common. New animal join term knowledge.,0.3417615401527002
4337300.0,0d63d4bcf9fb27ee0930d71cd0108fe629671b7a,Should half likely member product bring. Manage avoid important culture.,0.5440337721201814
1685522.0,0d63d4bcf9fb27ee0930d71cd0108fe629671b7a,Cup simply news produce traditional wrong color.,0.1095712362753466
7274012.0,6e1e6afb314f9c5a24d744252a30aa5efc313571,Ten try beat less single Republican.,0.7387880351210315
2106794.0,6e1e6afb314f9c5a24d744252a30aa5efc313571,Population military same floor wrong. Defense option arrive his religious base agreement ahead.,0.23757493923785244
1799805.0,6e1e6afb314f9c5a24d744252a30aa5efc313571,Avoid economy west none event.,0.7178413021416225
35885770.0,8c8b7c1adb6f077bb3045928767b8bc6763e0c06,Product because travel common.,0.4084300322400113
2572519.0,8c8b7c1adb6f077bb3045928767b8bc6763e0c06,Team economic history sort scientist score. Energy international company.,0.5809832477974528
3133264.0,8c8b7c1adb6f077bb3045928767b8bc6763e0c06,Course study knowledge race run reach.,0.5211406746085828
90135336.0,68e3ccd3e8f24ad1a15caaddd99178edbf17f8b9,Finally country dark body.,0.6633198452309489
35573044.0,68e3ccd3e8f24ad1a15caaddd99178edbf17f8b9,Leader fire economy man leave down recent.,0.40238116708550486
153748374.0,68e3ccd3e8f24ad1a15caaddd99178edbf17f8b9,Budget term call pressure season.,0.8598133517227377
145463079.0,7f19972754ac0c15329666b3a6efbf569b27d8d5,Trade can either back system bag.,0.010443409855828034
3049787.0,7f19972754ac0c15329666b3a6efbf569b27d8d5,And body former third trial author.,0.48396188831620146
2081591992.0,7f19972754ac0c15329666b3a6efbf569b27d8d5,According keep single. Traditional policy green common know trial.,0.24252637161311397
2908122.0,2081ed6854290a479f796f2432c7951ff24232fe,Since opportunity drive make.,0.8574467707475045
51357334.0,2081ed6854290a479f796f2432c7951ff24232fe,Themselves teach similar Democrat item force.,0.5057597081904165
34786365.0,2081ed6854290a479f796f2432c7951ff24232fe,Year chair Democrat call rate season. Perform than former effort right important eye.,0.7355690429971175
2109475778.0,648ba966b63975c6859e1948ae3ddc30053884e4,Expert huge listen relate. Almost black analysis.,0.42109828727703935
1816520.0,648ba966b63975c6859e1948ae3ddc30053884e4,Significant part such.,0.7434426603298242
10674193.0,648ba966b63975c6859e1948ae3ddc30053884e4,Effect buy rock risk.,0.1800046496891783
2053214507.0,804836b8ad86ef8042e3dcbd45442a52f031ee03,Buy international campaign employee sense hold and. Our use in everybody reveal.,0.447837136533038
4991650.0,804836b8ad86ef8042e3dcbd45442a52f031ee03,Town wait spend describe subject sport. Why policy star short well.,0.7937622548946552
2801174.0,804836b8ad86ef8042e3dcbd45442a52f031ee03,Activity bad professional pay hold method wide tree.,0.4427452164113963
2273436.0,37c0809e246e593d524fa8a918eaee661124c21f,Me explain animal. Action various health see leg environmental happen.,0.46645110196410766
40172529.0,37c0809e246e593d524fa8a918eaee661124c21f,Book could from raise. Matter so whose trial wonder politics.,0.9507531616526983
2064771791.0,37c0809e246e593d524fa8a918eaee661124c21f,Above character owner democratic her exist relationship.,0.28262682044543863
8619885.0,4b5505a54799d796ae94115409b01ee33a7e2b20,Car always give past industry to safe.,0.6569365703508999
14215968.0,4b5505a54799d796ae94115409b01ee33a7e2b20,Decide situation sea international past paper level.,0.8507065797883051
120918069.0,4b5505a54799d796ae94115409b01ee33a7e2b20,Memory rather development stock believe suffer.,0.6708433846389232
145860216.0,cfa6e9e2331fca45f5c948a3477164fd14c956c9,Own speech would second. Material bag cut artist responsibility.,0.19705413498004354
1708269.0,cfa6e9e2331fca45f5c948a3477164fd14c956c9,Of standard woman national today add show.,0.49364924408994004
71212644.0,cfa6e9e2331fca45f5c948a3477164fd14c956c9,Animal rule itself author method walk staff.,0.1697799215383199
34118836.0,9579ed0d182ba134ab3ed14ba0defbb324147399,Ball certainly hard election would. Outside air forward personal color capital.,0.7658755922896824
1388739874.0,9579ed0d182ba134ab3ed14ba0defbb324147399,Bad edge our mean institution interesting baby either. College ago land wrong.,0.7810200134669817
46584000.0,9579ed0d182ba134ab3ed14ba0defbb324147399,Around prepare hope camera.,0.6713671794296611
39168440.0,0a27e9b4d0e03c6d0b03ec0b900b48b0e4079969,Card stay represent. Fill do TV believe provide morning theory campaign.,0.6088469010012636
2469948.0,0a27e9b4d0e03c6d0b03ec0b900b48b0e4079969,Executive bill poor national simple. Might policy listen line father result treatment.,0.8051981153818765
51379817.0,0a27e9b4d0e03c6d0b03ec0b900b48b0e4079969,Difficult between south today war.,0.9297368926689635
2109138469.0,7923f4dd95866891d0bfeeae521f5803b8b98b67,American night area.,0.6332284662989742
1717841.0,7923f4dd95866891d0bfeeae521f5803b8b98b67,Similar pattern chair remember director.,0.6083002914588618
1708269.0,7923f4dd95866891d0bfeeae521f5803b8b98b67,Toward this plan effort.,0.09596352640196015
116695634.0,2ab2796390ac12df283e218907ed0ffef232dbc7,Kitchen difficult try ago value.,0.5491762230487658
2111827932.0,2ab2796390ac12df283e218907ed0ffef232dbc7,Treatment site threat cup test later this.,0.9210327819214866
34611844.0,2ab2796390ac12df283e218907ed0ffef232dbc7,Break movie give practice. Theory whether team model stay way glass measure.,0.7098357170104072
1761192.0,63b35f109c6962247cbbf9458d55082c653f1d9e,Training enjoy walk politics accept memory room. Theory after clear go although.,0.014394494371429367
1398440330.0,63b35f109c6962247cbbf9458d55082c653f1d9e,Feel increase special since else step white according.,0.4484918705435701
49535500.0,63b35f109c6962247cbbf9458d55082c653f1d9e,Top yourself fear would discussion general. Point sure grow process affect eight style represent.,0.18046007281144338
32685970.0,ede0a8039a561905f40777ec2ae66c2010e3f2bc,Play office author stay mother child.,0.6706818333154214
5365043.0,ede0a8039a561905f40777ec2ae66c2010e3f2bc,Power yeah certainly movie. Trip authority trip energy.,0.3631949302045283
143698002.0,ede0a8039a561905f40777ec2ae66c2010e3f2bc,Significant inside media start middle identify. Indicate serve walk move.,0.32567748956107667
31558360.0,e799d31e1c2d80a971c1f956d62b98c0a9f27031,Ability edge language left after others service. State position whether against modern always stop section.,0.6521991597797834
25636184.0,e799d31e1c2d80a971c1f956d62b98c0a9f27031,Stage tonight movement this write most anything begin.,0.28247870364994476
145354026.0,e799d31e1c2d80a971c1f956d62b98c0a9f27031,Spring factor investment sing thank phone.,0.14325323713728633
3283642.0,93d5369a0be3134c6018373d5290923f3d718815,Center far science tell sister type perhaps. Maybe month cause I.,0.4652160882049656
1748515.0,93d5369a0be3134c6018373d5290923f3d718815,Wide central he have chance sell while air.,0.3984920491399784
144366819.0,93d5369a0be3134c6018373d5290923f3d718815,Find for whose receive.,0.7067123102499864
1708928.0,c6b3ca4f939e36a9679a70e14ce8b1bbbc5618f3,Answer nearly knowledge tree religious rule clearly.,0.2700892637220288
3214594.0,c6b3ca4f939e36a9679a70e14ce8b1bbbc5618f3,Once view school lead sign movement.,0.5140052778603023
2090980104.0,c6b3ca4f939e36a9679a70e14ce8b1bbbc5618f3,Close music school long expert some. Citizen recent company newspaper listen visit fall wonder.,0.9548249698317717
2144276151.0,0369a5e1ab11f46979d4b61419884724a022d62e,Back hard thousand cold hard scientist.,0.30593774447353883
2064771791.0,0369a5e1ab11f46979d4b61419884724a022d62e,Official add easy stock weight box.,0.046190309899816984
145000578.0,0369a5e1ab11f46979d4b61419884724a022d62e,Budget my partner.,0.5484302816863023
34916093.0,bcc7041e0fb7717a7d67a9c00e08b7fb81384cbf,Drug day be of.,0.4296001531158541
32326419.0,bcc7041e0fb7717a7d67a9c00e08b7fb81384cbf,Southern fall reduce.,0.7139585870936974
47630890.0,bcc7041e0fb7717a7d67a9c00e08b7fb81384cbf,Industry positive nature.,0.43191385832884466
2073452805.0,64fd3ee86c29633d439d02bbdc044b132e56ec7c,Chance character leave mouth like already reach machine.,0.6210691545549751
49368223.0,64fd3ee86c29633d439d02bbdc044b132e56ec7c,Machine mouth base necessary.,0.7388775039267257
1401449451.0,64fd3ee86c29633d439d02bbdc044b132e56ec7c,Congress herself glass than by if.,0.8125635061824346
46548651.0,7eb0399ae7e79449178d7fdaa86059fa0c856edd,Benefit camera look moment memory. Deep car fund scene.,0.4631962353849408
1730296.0,7eb0399ae7e79449178d7fdaa86059fa0c856edd,Civil computer bit group some interview long. Compare paper computer anyone.,0.7486053855799645
2165182119.0,7eb0399ae7e79449178d7fdaa86059fa0c856edd,Strong step television compare south debate network.,0.7409920341618632
46550919.0,cc3d1830b5220b68d8e785130e4b0d5ab7563d67,Career sound be. Strategy ball read body power last growth.,0.42730764459208126
145401173.0,cc3d1830b5220b68d8e785130e4b0d5ab7563d67,Station body we spring show hope station argue.,0.7147815840563112
150237239.0,cc3d1830b5220b68d8e785130e4b0d5ab7563d67,Upon age sure decide whole.,0.21494769624871168
51403558.0,129a5609d4b00ae86f583ffbc1b3680234601b46,Scientist likely two mean this team heart.,0.5634203195664562
1625586781.0,129a5609d4b00ae86f583ffbc1b3680234601b46,Since really admit list sign make agency.,0.616566048107662
3113418.0,129a5609d4b00ae86f583ffbc1b3680234601b46,Truth if ago what them.,0.410336265337499
10750188.0,bdba4cf0aa5c831301fd75e0d100f1fb14158bc6,Oil finally agree professional decide. South movie whose program.,0.5071172309185448
48384782.0,bdba4cf0aa5c831301fd75e0d100f1fb14158bc6,At establish suggest red issue.,0.8876347031422597
2739468.0,bdba4cf0aa5c831301fd75e0d100f1fb14158bc6,Significant author happen give box. Sit brother thought above while raise size.,0.938314744926958
91066710.0,ae8afd0a805b8e117b5cf933e6d0cccfc178ad63,Organization trade issue start tonight join eye store. Stand position see current.,0.5493032689443188
10750188.0,ae8afd0a805b8e117b5cf933e6d0cccfc178ad63,Such defense power full thank minute.,0.10505941494342541
1691333.0,ae8afd0a805b8e117b5cf933e6d0cccfc178ad63,Shake because number side analysis billion mouth. Pretty southern two space.,0.6992530305227062
4098976.0,deb4e0c46f2e389ec5e4528f9dcee643bb6a15fa,Behavior argue billion almost attention price case relationship. No up might number property.,0.08789865287044474
1401969734.0,deb4e0c46f2e389ec5e4528f9dcee643bb6a15fa,Amount certainly before one decade trial.,0.19630709737059282
40172529.0,deb4e0c46f2e389ec5e4528f9dcee643bb6a15fa,Middle training success positive person.,0.49900486382718523
2564432.0,ec59569fdee17844ae071be1536a08f937f08c57,Hope per several type. Same better lose create participant area.,0.8026109951910514
144153583.0,ec59569fdee17844ae071be1536a08f937f08c57,Then case interesting. Too consider medical brother executive peace.,0.22712813869459458
48605161.0,ec59569fdee17844ae071be1536a08f937f08c57,Know page close important board.,0.7050030259089757
1939487.0,88648d2ae7c18ee6b79d1d2754cf92724787f8ce,Contain blood become. Half training everybody natural.,0.7195521224364199
145529134.0,88648d2ae7c18ee6b79d1d2754cf92724787f8ce,Network travel once partner. Company attorney feel.,0.8177505862631509
7230991.0,88648d2ae7c18ee6b79d1d2754cf92724787f8ce,Event hour letter point hot population. Eye certain visit nor little.,0.6758581150577203
1403960481.0,04b71445fca3e98d4f572284a15ccb7d6c7cb917,Tell tax worry where against share. Begin beyond beat act Republican heavy.,0.003358123336294594
8282582.0,04b71445fca3e98d4f572284a15ccb7d6c7cb917,Man raise anything should action five fill. Performance measure real outside.,0.23324701059719744
1994178.0,04b71445fca3e98d4f572284a15ccb7d6c7cb917,Fear foreign ok alone few.,0.24752685521900353
51006560.0,287650fad5a478581f0040ad064e6856c7c13af2,Military issue cost near.,0.13138289255680258
1398300347.0,287650fad5a478581f0040ad064e6856c7c13af2,Whatever medical system however purpose support.,0.6885912090739328
6585568.0,287650fad5a478581f0040ad064e6856c7c13af2,Exactly strong information amount record wonder all. Always situation I sense huge make.,0.35576767493084516
32571228.0,c07eca9862e0144aa4c0c29c7978caa6eff60e2f,Doctor exactly surface.,0.9750739987850924
37730470.0,c07eca9862e0144aa4c0c29c7978caa6eff60e2f,Ground boy likely someone knowledge police point. Glass fine concern friend fly laugh.,0.20072362393787346
152472336.0,c07eca9862e0144aa4c0c29c7978caa6eff60e2f,Our health movie concern guy probably employee. Science again certainly personal which well.,0.25982373514917523
1725043.0,ab8ba0f2d290a8e56eb61e10027d0b2e57d2d544,Good somebody reduce.,0.6361830171234375
33479675.0,ab8ba0f2d290a8e56eb61e10027d0b2e57d2d544,Theory large summer stuff continue laugh job.,0.7576078975853345
10750188.0,ab8ba0f2d290a8e56eb61e10027d0b2e57d2d544,Physical media star on catch seek week in.,0.6794466535146002
143674431.0,c24d6c1bed6af6b99e506f2ba83e9552481b5615,First individual eye budget.,0.6077277981507091
48443429.0,c24d6c1bed6af6b99e506f2ba83e9552481b5615,Another skill move red fund. Weight spend option economy a focus.,0.5526031560875438
9693046.0,c24d6c1bed6af6b99e506f2ba83e9552481b5615,Receive fly trade house. Cost whom lay town defense leader for nor.,0.5186214435266308
1800213.0,5ef2cf7b7aa6f7e44488d5db5409ef7f76b9ef9a,Lay various south speech customer.,0.700743184439356
1743527.0,5ef2cf7b7aa6f7e44488d5db5409ef7f76b9ef9a,Life situation happy. Available garden fire central natural manager.,0.3205748538673019
145676588.0,5ef2cf7b7aa6f7e44488d5db5409ef7f76b9ef9a,Want major respond. Same now ask throw.,0.4703385404007433
5966078.0,bba08b50d33448a3b65b4baf7c0df3c1eca8b10d,Sit at why environmental debate son.,0.2589115969414725
1813523.0,bba08b50d33448a3b65b4baf7c0df3c1eca8b10d,Call drug leave something stuff. Different manage experience station full thousand.,0.5023365646868567
37879742.0,bba08b50d33448a3b65b4baf7c0df3c1eca8b10d,Suggest image week enough lot.,0.2673149804561977
6740591.0,f670069c81466f625d1d9a315e8cb419a79f2590,Get their could marriage fall break you.,0.5497560428690538
5574107.0,f670069c81466f625d1d9a315e8cb419a79f2590,Body building teach. Over either score security over.,0.8234459765906194
123107351.0,f670069c81466f625d1d9a315e8cb419a79f2590,Of economic yeah thing around single. Throw order response some term talk century necessary.,0.6230125559804116
49535500.0,f70b2f20be241f445a61f33c4b8e76e554760340,Ball central which explain black.,0.681430138716004
116351273.0,f70b2f20be241f445a61f33c4b8e76e554760340,Beat baby perform itself.,0.31649710826459043
1950529.0,f70b2f20be241f445a61f33c4b8e76e554760340,Whom loss practice treatment. Hotel remain total build local sign since.,0.7105056677348041
1683084.0,ef2704b8e44692c7f6430451434af64df913d575,Live decision cut cover.,0.4747951183405573
14872779.0,ef2704b8e44692c7f6430451434af64df913d575,The across population catch specific.,0.26979916293174555
1398328959.0,ef2704b8e44692c7f6430451434af64df913d575,Believe statement per contain memory kitchen. Ahead best appear order own move.,0.22228876137139963
153748374.0,e2055b85dab66c922ccf25a28046e8e559074824,Identify factor provide room turn including act little. Great ability consumer.,0.4736102576781628
1740639.0,e2055b85dab66c922ccf25a28046e8e559074824,Pay act against our law.,0.6487512890454745
48247240.0,e2055b85dab66c922ccf25a28046e8e559074824,Far try hold member skin teach author.,0.2224689451480205
36792182.0,073df13736ed5407374af2f397bd65560f156dd2,Piece choice blue technology plan. Place modern model out.,0.835850709882243
2216149.0,073df13736ed5407374af2f397bd65560f156dd2,Large her since may speech nature.,0.30212763164653966
1700115.0,073df13736ed5407374af2f397bd65560f156dd2,Behind our consumer name have.,0.46354887159371727
8126949.0,7282f5c9d84cd47c516a6a66c5a6b8f1e2cf44b6,Fund thus picture author. Central out require.,0.3575121601962843
33111550.0,7282f5c9d84cd47c516a6a66c5a6b8f1e2cf44b6,Certain social still amount drop maybe.,0.8287484579508961
2569739.0,7282f5c9d84cd47c516a6a66c5a6b8f1e2cf44b6,New firm newspaper country physical.,0.760726387183688
143697858.0,0c86e8d19d0fc62a5f829ea625ffd3e7fa9551b9,Whose participant line well forward ago voice. Sea investment only there our.,0.9451599670658807
49368223.0,0c86e8d19d0fc62a5f829ea625ffd3e7fa9551b9,Wear able dinner.,0.9941544223321097
35381167.0,0c86e8d19d0fc62a5f829ea625ffd3e7fa9551b9,Movie and require cell culture turn.,0.26912760051052187
50632383.0,072a0db716fb6f8332323f076b71554716a7271c,Policy talk miss interview during end.,0.0158434177388056
83194998.0,072a0db716fb6f8332323f076b71554716a7271c,Pattern set try TV respond yet. Perform call seven popular.,0.33313445273439657
1409479328.0,072a0db716fb6f8332323f076b71554716a7271c,Body south news generation board.,0.4158673321767825
48982395.0,8df5d1e909de14932e42b347adf35070f60dc9ba,Dog life different theory affect officer kid.,0.8651781864554723
2000280.0,8df5d1e909de14932e42b347adf35070f60dc9ba,Fine what public less art name both late. Summer begin election television ability.,0.4638026811730097
145445964.0,8df5d1e909de14932e42b347adf35070f60dc9ba,Economy low also country most former.,0.015571655008599139
81782113.0,005cb0304960c5249579f3aa39a47e2cb164c0b6,Ten she final beat.,0.8069970596359521
2844123.0,005cb0304960c5249579f3aa39a47e2cb164c0b6,Plan often career listen conference television. Lay support election base lay far soon look.,0.5455912176454145
1403837173.0,005cb0304960c5249579f3aa39a47e2cb164c0b6,Science strategy call staff. Politics never page one area.,0.2736316016365262
40370856.0,0d67f9364948d1d48f3c6cb9b88e60afd5f6d460,Many image change edge commercial may their.,0.7499970336387269
2225350.0,0d67f9364948d1d48f3c6cb9b88e60afd5f6d460,Special draw single operation spring. First simple policy compare foreign.,0.698304626001765
50121770.0,0d67f9364948d1d48f3c6cb9b88e60afd5f6d460,Per party available do computer student above. Wife read candidate skill.,0.5206312492592104
50022189.0,1a8bfb3b927778f643ae612562e0b9b915f614d3,Fast step book model effect per seat.,0.06636629699557273
2406556.0,1a8bfb3b927778f643ae612562e0b9b915f614d3,Once option bar lawyer state produce.,0.38241738002365433
